State,Midwest,Midwesterner,Born,Ideology,Partyregaff,Age,race,otehistory,education,gender,zip,weight
44,2,2,44,1,2,5,2,1,1,2,18407,0.74
44,1,2,44,3,2,3,3,1,4,2,18324,1.88
44,2,1,44,3,2,2,2,1,1,2,18104,1.39
44,2,2,44,2,2,4,2,2,3,2,18101,1.14
44,2,2,44,2,2,1,1,3,2,1,18052,1.19
44,1,2,45,2,2,1,1,2,2,1,18016,5.99
44,2,2,40,3,2,5,2,1,3,2,18011,0.78
44,2,2,44,2,2,3,4,1,4,1,17602,2.64
44,2,2,44,2,2,3,2,1,4,2,17522,1.18
44,2,2,44,2,2,3,2,2,5,1,17329,0.57
44,2,2,44,3,2,3,2,1,1,2,17222,1.02
44,2,2,44,3,2,5,2,1,3,2,17113,0.78
44,2,2,44,2,2,3,2,4,4,1,17110,0.71
44,2,2,44,2,2,4,2,1,4,1,17078,0.73
44,2,2,44,2,2,1,2,3,2,1,17042,0.37
44,2,2,44,3,2,2,2,1,4,2,17011,1.60
44,2,2,44,2,2,4,2,1,3,2,16505,0.76
44,2,2,44,1,2,1,2,1,1,1,16504,2.10
44,2,2,44,3,2,2,2,1,1,1,16201,3.84
44,2,2,44,3,2,3,3,1,3,2,16101,1.72
44,2,1,27,3,2,3,2,1,5,1,15701,1.57
44,2,2,6,2,2,7,2,1,5,2,15668,0.61
44,2,2,44,2,2,5,2,1,5,1,15461,1.12
44,2,2,44,2,2,5,2,1,1,2,15401,0.74
44,2,2,44,3,2,4,2,1,3,1,15401,0.66
44,2,2,58,2,2,3,2,2,3,1,15312,0.73
44,2,2,44,2,2,2,2,1,3,1,15222,2.54
44,2,2,44,2,2,4,2,1,5,2,15218,1.40
44,2,2,24,3,2,3,1,1,3,1,15217,4.13
44,2,2,40,3,2,3,2,1,3,2,15217,1.08
44,2,2,44,3,2,5,2,1,1,2,15216,0.74
44,1,1,44,3,2,3,2,1,5,1,15214,1.57
44,2,2,44,2,2,4,2,1,3,1,15207,0.66
44,2,2,44,2,2,4,2,1,4,2,15142,0.82
44,2,2,43,3,2,2,2,1,4,2,15122,1.60
44,1,2,44,3,2,1,2,1,1,2,15085,0.88
44,2,2,44,3,2,2,2,4,5,2,15068,0.88
44,2,2,44,3,2,4,2,1,5,2,15062,1.40
44,2,2,44,3,2,1,2,4,1,1,15037,1.48
44,2,2,44,2,2,4,2,1,4,2,15026,0.82
44,2,2,44,2,2,5,2,1,1,2,15010,0.74
21,1,2,#NULL!,2,2,7,2,1,3,2,40229,0.11
44,2,2,#NULL!,3,2,7,2,1,5,2,19066,0.61
44,2,2,#NULL!,2,2,7,2,2,3,2,17022,0.70
58,2,2,#NULL!,2,2,5,2,1,1,2,26280,1.34
21,2,2,#NULL!,2,2,4,2,1,1,2,40206,0.77
21,1,1,#NULL!,2,2,5,2,1,1,1,40218,2.50
21,1,2,#NULL!,2,2,6,2,1,3,1,40217,0.47
44,2,2,#NULL!,3,2,7,2,1,1,1,16506,0.36
58,2,2,#NULL!,3,2,7,2,1,1,1,26431,0.60
21,1,1,#NULL!,1,2,3,1,2,2,1,41660,1.06
21,2,2,#NULL!,2,2,5,2,2,5,2,41230,1.34
58,2,2,#NULL!,1,2,7,2,2,3,2,26260,1.10
58,2,2,#NULL!,2,2,7,2,1,5,2,25570,0.35
44,2,2,#NULL!,1,2,7,2,1,1,2,15066,0.31
58,2,2,#NULL!,3,2,5,2,1,3,2,26348,1.32
42,2,2,#NULL!,2,2,6,3,1,3,1,73162,0.78
58,2,2,#NULL!,1,2,7,2,2,1,1,25555,1.51
44,2,2,#NULL!,2,2,6,2,1,4,2,19342,0.88
21,2,2,#NULL!,2,2,6,5,1,1,1,41465,1.21
58,2,2,#NULL!,2,2,7,2,1,4,2,24901,0.37
21,2,2,#NULL!,1,2,7,2,2,3,2,41224,0.26
44,2,2,#NULL!,2,2,5,2,1,4,2,16858,0.85
21,2,2,#NULL!,2,2,6,2,1,3,1,42633,0.47
21,2,2,#NULL!,3,2,6,2,1,3,2,41840,0.15
21,2,2,#NULL!,3,2,7,2,1,5,1,41840,0.18
58,2,2,#NULL!,1,2,7,2,2,2,1,24701,1.39
44,2,2,#NULL!,3,2,7,2,1,4,1,19460,0.26
44,2,2,#NULL!,1,2,7,2,2,4,1,17366,0.54
58,2,2,#NULL!,3,2,6,2,1,5,2,26833,0.58
58,2,2,#NULL!,1,2,6,2,1,3,2,25177,0.72
58,2,2,#NULL!,3,2,6,2,1,1,1,25425,1.46
44,2,2,#NULL!,3,2,7,2,1,5,1,19128,0.38
58,2,2,#NULL!,1,2,7,5,2,5,2,25312,0.69
44,1,2,#NULL!,3,2,7,2,1,5,2,15235,0.61
21,2,2,#NULL!,3,2,7,2,1,5,2,40601,0.19
44,2,2,#NULL!,3,2,6,2,1,5,2,18301,1.50
21,1,1,#NULL!,3,2,7,2,1,4,2,40222,0.96
44,1,2,#NULL!,2,2,7,2,1,3,2,15131,0.33
58,2,2,#NULL!,1,2,7,2,2,4,1,26624,1.27
21,2,2,#NULL!,2,2,7,2,1,1,2,40330,0.33
58,2,2,#NULL!,2,2,5,2,2,1,2,26208,3.39
44,2,2,#NULL!,3,2,5,2,1,5,2,19118,1.44
21,1,1,#NULL!,2,2,6,2,1,1,1,42782,1.16
58,2,2,#NULL!,1,2,6,3,4,3,2,25674,0.29
44,2,2,#NULL!,3,2,7,2,1,3,2,15205,0.33
58,1,1,#NULL!,2,2,6,2,4,1,1,26034,1.99
58,1,2,#NULL!,3,2,7,2,1,3,3,26159,1.25
58,2,2,#NULL!,3,2,7,5,1,5,3,26501,0.79
58,2,2,#NULL!,1,2,7,2,2,1,2,26101,1.11
58,2,2,#NULL!,2,2,6,2,1,2,2,25560,0.67
58,1,2,#NULL!,3,2,4,2,1,4,1,25704,0.85
44,2,2,#NULL!,3,2,7,2,1,5,1,15108,0.38
44,2,2,#NULL!,2,2,7,2,1,4,2,19027,0.36
58,1,2,#NULL!,1,2,7,2,1,1,1,25253,0.60
58,2,2,#NULL!,3,2,7,2,1,5,2,26150,0.35
21,2,2,#NULL!,1,2,6,1,2,1,1,41649,1.16
58,2,1,#NULL!,3,2,3,3,4,4,1,25701,0.51
58,2,2,#NULL!,3,2,6,2,4,3,2,25801,0.97
58,2,2,#NULL!,2,2,6,2,2,3,2,26301,1.81
58,2,2,#NULL!,2,2,6,2,1,1,1,25113,1.46
44,2,2,#NULL!,2,2,2,2,1,1,2,17603,1.39
21,2,2,#NULL!,2,2,7,2,1,5,2,41631,0.19
58,2,2,#NULL!,3,2,7,2,1,3,2,26508,0.43
44,2,2,#NULL!,3,2,7,2,1,1,2,19607,0.31
21,2,2,#NULL!,2,2,5,2,1,3,2,41425,0.37
21,2,2,#NULL!,2,2,4,2,1,5,2,40351,0.43
58,2,2,#NULL!,3,2,6,2,1,4,2,26003,0.61
44,2,2,#NULL!,2,2,7,2,1,1,2,17267,0.31
58,2,2,#NULL!,1,2,7,2,2,1,2,25177,1.11
58,2,2,#NULL!,2,2,7,2,1,5,2,24874,0.35
44,2,2,#NULL!,1,2,7,2,2,1,1,15234,0.52
58,2,2,#NULL!,1,2,7,2,2,1,2,26554,1.11
58,2,2,#NULL!,3,2,7,2,1,5,1,26554,0.48
21,2,2,#NULL!,2,2,7,2,2,1,2,42539,0.20
58,2,2,#NULL!,1,2,7,2,1,3,1,25143,0.59
21,2,2,#NULL!,2,2,7,2,1,5,1,40069,0.18
58,2,2,#NULL!,3,2,7,2,1,5,2,26416,0.35
21,2,2,#NULL!,1,2,6,2,2,1,2,40219,0.43
58,2,2,#NULL!,1,2,4,1,2,1,2,25676,2.82
58,2,2,#NULL!,1,2,6,2,2,1,1,26615,3.71
44,2,2,#NULL!,1,2,3,2,1,3,1,16235,0.99
58,2,2,#NULL!,2,2,7,2,1,3,1,26836,0.59
21,1,2,#NULL!,2,2,7,2,1,4,2,40383,0.96
21,2,2,#NULL!,1,2,6,3,1,2,2,40475,0.92
58,2,2,#NULL!,1,2,5,2,1,1,1,26101,1.19
21,2,2,#NULL!,2,2,7,2,1,3,2,41537,0.11
58,2,2,#NULL!,3,2,7,2,1,5,2,25304,0.35
58,1,1,#NULL!,2,2,6,2,2,5,1,26003,2.96
44,1,1,#NULL!,1,2,7,1,1,1,1,19143,1.51
58,2,2,#NULL!,1,2,6,2,2,4,2,25309,1.55
44,2,2,#NULL!,1,2,6,2,2,4,1,15220,1.58
21,1,2,#NULL!,2,2,7,2,1,5,2,40213,0.19
58,2,2,#NULL!,3,2,7,5,1,5,2,25064,0.27
58,2,2,#NULL!,1,2,7,2,3,3,2,26104,0.13
58,2,2,#NULL!,3,2,7,2,1,5,1,26444,0.48
21,2,2,#NULL!,2,2,6,2,1,4,2,40219,0.99
58,2,2,#NULL!,3,2,7,2,1,3,1,25015,0.59
44,2,2,#NULL!,2,2,6,2,1,5,1,19066,1.20
21,1,1,#NULL!,2,2,7,2,1,3,2,41049,0.11
21,2,2,#NULL!,1,2,5,4,1,1,2,41180,0.29
44,2,2,#NULL!,2,2,6,2,1,5,2,19533,1.50
58,1,2,#NULL!,3,2,6,2,1,3,2,26104,0.72
21,1,2,#NULL!,2,2,7,2,1,4,1,40514,0.81
20,1,1,#NULL!,3,2,7,3,1,3,2,67212,0.14
44,2,2,#NULL!,3,2,7,2,1,5,2,19006,0.61
44,2,2,#NULL!,3,2,7,2,1,5,2,18901,0.61
44,2,2,#NULL!,3,2,7,2,1,5,1,18976,0.38
44,2,2,#NULL!,2,2,7,2,1,5,2,19143,0.61
16,1,1,#NULL!,2,2,6,2,1,3,2,52404,0.90
44,2,2,#NULL!,2,2,7,2,1,5,1,19114,0.38
21,2,2,#NULL!,2,2,6,2,1,2,1,40216,0.72
21,2,2,#NULL!,3,2,7,2,1,1,2,42053,0.33
44,2,2,#NULL!,3,2,7,2,1,4,2,15228,0.36
16,1,1,#NULL!,2,2,7,2,1,1,1,52632,0.37
58,2,2,#NULL!,2,2,7,2,1,5,2,25976,0.35
16,1,1,#NULL!,2,2,5,2,1,4,2,52240,1.62
58,2,2,#NULL!,3,2,7,2,1,5,1,26761,0.48
44,2,2,#NULL!,2,2,7,2,1,5,1,17011,0.38
35,1,1,#NULL!,3,2,6,2,1,2,1,68008,1.16
35,1,1,#NULL!,2,2,6,2,1,5,1,68502,1.32
21,1,1,#NULL!,1,2,7,2,1,3,2,42027,0.11
49,1,1,#NULL!,3,2,7,2,1,5,2,57110,0.29
21,2,2,#NULL!,2,2,6,2,1,4,2,42101,0.99
58,2,2,#NULL!,2,2,6,2,2,5,2,25504,1.47
49,1,1,#NULL!,1,2,7,2,1,1,2,57451,0.42
58,2,2,#NULL!,1,2,7,2,2,2,1,26753,1.39
16,1,1,#NULL!,2,2,7,2,1,3,2,50545,0.26
58,2,2,#NULL!,3,2,6,2,1,4,1,25510,1.24
16,1,1,#NULL!,2,2,7,2,1,2,1,50558,0.46
42,1,1,#NULL!,2,2,5,2,1,2,2,73069,1.42
49,1,1,#NULL!,2,2,6,2,1,1,2,57037,0.98
42,1,2,#NULL!,3,2,5,2,1,3,1,74421,1.22
20,1,1,#NULL!,1,2,7,2,2,1,2,67114,0.39
49,1,1,#NULL!,3,2,6,2,1,3,2,57430,1.15
58,2,2,#NULL!,2,2,6,2,1,3,2,26181,0.72
49,1,2,#NULL!,3,2,7,2,1,2,2,57033,0.45
21,1,1,#NULL!,1,2,7,2,2,3,1,42325,0.46
20,1,1,#NULL!,2,2,7,2,2,1,2,67748,0.39
58,2,2,#NULL!,2,2,7,2,1,4,2,26234,0.37
20,1,1,#NULL!,2,2,7,3,1,4,2,67147,0.21
42,1,1,#NULL!,3,2,6,3,1,4,1,73130,0.60
16,1,1,#NULL!,2,2,7,2,1,5,1,50312,0.18
44,2,2,#NULL!,2,2,7,2,1,4,2,16801,0.36
42,1,1,#NULL!,3,2,7,2,1,5,1,74820,0.16
58,2,2,#NULL!,2,2,7,2,1,3,1,25071,0.59
58,2,2,#NULL!,3,2,6,2,1,2,2,26070,0.67
44,2,2,#NULL!,3,2,6,2,1,5,1,16656,1.20
21,2,2,#NULL!,2,2,6,2,4,1,1,41465,0.52
16,1,1,#NULL!,3,2,7,2,1,3,2,50533,0.26
20,1,1,#NULL!,1,2,7,2,2,5,2,67062,0.31
44,2,2,#NULL!,2,2,7,2,2,5,1,16365,0.37
16,1,1,#NULL!,2,2,6,2,1,3,1,50317,0.91
16,1,1,#NULL!,2,2,6,2,1,4,2,52773,0.81
58,2,2,#NULL!,2,2,7,5,1,5,1,25276,0.37
58,1,2,#NULL!,3,2,5,2,1,4,1,26003,1.00
44,1,1,#NULL!,2,2,5,3,1,1,2,15010,1.18
42,1,1,#NULL!,3,2,7,2,1,4,1,74403,0.17
20,1,2,#NULL!,2,2,6,5,1,4,2,67071,1.17
49,1,1,#NULL!,2,2,7,3,4,3,2,57580,0.50
44,2,2,#NULL!,2,2,7,3,1,3,2,19144,0.53
16,1,2,#NULL!,2,2,7,2,1,5,2,50265,0.26
49,1,1,#NULL!,3,2,7,2,1,1,1,57072,0.66
44,2,2,#NULL!,2,2,3,3,3,3,3,19050,1.04
20,1,1,#NULL!,2,2,7,2,1,3,2,67401,0.24
20,1,1,#NULL!,3,2,7,2,1,3,2,66050,0.24
44,1,2,#NULL!,2,2,7,2,1,2,1,15209,0.33
16,1,1,#NULL!,2,2,7,2,1,5,2,50801,0.26
16,1,1,#NULL!,3,2,6,2,1,3,2,51503,0.90
16,1,1,#NULL!,2,2,7,2,1,3,2,51503,0.26
16,1,1,#NULL!,3,2,7,2,1,4,2,52240,0.23
20,2,2,#NULL!,3,2,6,2,1,4,1,66048,1.14
44,2,2,#NULL!,2,2,5,2,1,4,2,16063,0.85
44,2,2,#NULL!,2,2,7,2,1,4,1,15759,0.26
58,2,2,#NULL!,2,2,7,2,1,3,1,25304,0.59
44,2,2,#NULL!,1,2,7,2,1,1,2,15428,0.31
20,1,1,#NULL!,2,2,7,2,1,3,2,67207,0.24
42,2,2,#NULL!,3,2,7,2,1,3,2,74136,0.24
58,2,2,#NULL!,1,2,5,2,3,5,2,26764,0.32
58,2,2,#NULL!,3,2,7,2,1,3,2,25314,0.43
58,1,2,#NULL!,2,2,7,2,1,2,1,26201,0.55
58,2,2,#NULL!,2,2,7,2,1,2,1,25550,0.55
49,1,1,#NULL!,3,2,7,2,1,5,2,57032,0.29
49,1,1,#NULL!,2,2,6,2,1,3,2,57321,1.15
58,2,2,#NULL!,3,2,7,3,1,5,2,26070,0.51
16,1,1,#NULL!,1,2,7,2,1,3,2,50701,0.26
35,1,1,#NULL!,2,2,7,2,1,3,2,68108,0.28
20,1,1,#NULL!,2,2,7,2,4,3,2,66212,0.13
49,1,1,#NULL!,3,2,7,2,1,5,2,57103,0.29
44,2,2,#NULL!,2,2,2,2,2,2,2,18015,0.44
16,1,2,#NULL!,3,2,3,2,1,3,1,52356,1.21
35,1,1,#NULL!,2,2,7,2,1,5,2,68304,0.30
35,1,1,#NULL!,3,2,7,2,1,1,2,68901,0.57
20,1,2,#NULL!,3,2,7,2,1,5,2,67135,0.20
20,1,2,#NULL!,3,2,7,5,1,5,1,67154,0.42
16,1,1,#NULL!,1,2,7,2,1,3,2,50536,0.26
16,1,1,#NULL!,3,2,7,2,1,4,2,52040,0.23
42,1,2,#NULL!,2,2,4,3,1,1,2,74106,0.81
20,1,1,#NULL!,3,2,7,3,1,4,2,67220,0.21
16,1,1,#NULL!,3,2,6,2,1,4,1,52806,0.82
20,1,1,#NULL!,3,2,6,2,1,4,2,66955,0.94
21,1,1,#NULL!,2,2,6,2,1,4,1,42746,0.84
21,1,2,#NULL!,3,2,6,2,1,3,2,42442,0.15
49,1,1,#NULL!,1,2,6,2,1,2,2,57006,1.05
20,1,1,#NULL!,2,2,7,2,1,2,2,66449,0.20
35,1,1,#NULL!,3,2,7,2,1,4,2,68901,0.33
35,1,1,#NULL!,2,2,7,2,1,3,1,68510,0.38
21,2,2,#NULL!,2,2,6,3,2,4,2,42141,0.43
20,1,1,#NULL!,2,2,5,2,1,4,1,67431,1.99
20,1,1,#NULL!,1,2,7,2,2,4,1,66002,0.37
49,2,1,#NULL!,2,2,7,2,1,4,2,57401,0.36
35,1,1,#NULL!,3,2,7,2,1,5,1,68502,0.39
42,1,1,#NULL!,1,2,7,2,2,4,1,73644,0.40
20,1,2,#NULL!,3,2,4,3,2,4,1,66049,0.45
21,2,2,#NULL!,2,2,7,2,1,3,2,42344,0.11
21,2,2,#NULL!,2,2,7,2,1,3,1,42368,0.30
58,1,1,#NULL!,3,2,7,2,1,1,2,25526,0.44
16,1,2,#NULL!,3,2,7,2,1,5,2,52165,0.26
21,2,2,#NULL!,2,2,7,2,1,5,2,42129,0.19
16,1,1,#NULL!,3,2,7,2,1,5,2,51104,0.26
49,1,1,#NULL!,3,2,6,2,1,4,2,57004,0.85
21,2,2,#NULL!,3,2,7,2,1,3,2,42167,0.11
21,1,1,#NULL!,2,2,7,1,1,1,2,42411,1.20
21,2,1,#NULL!,3,2,7,2,1,1,1,42367,0.75
16,1,1,#NULL!,3,2,6,2,1,5,1,50312,0.43
49,1,1,#NULL!,1,2,7,2,4,2,2,57790,0.44
16,1,1,#NULL!,3,2,7,2,1,1,2,52404,0.28
49,1,1,#NULL!,3,2,6,2,1,2,2,57701,1.05
20,2,2,#NULL!,2,2,2,2,2,2,2,67206,2.12
59,2,2,#NULL!,2,2,7,2,1,5,2,83001,0.19
16,1,1,#NULL!,2,2,7,2,2,1,2,52302,0.33
42,1,2,#NULL!,2,2,6,5,1,5,2,74880,1.92
49,1,1,#NULL!,1,2,7,2,2,3,2,57702,0.74
35,1,2,#NULL!,3,2,7,2,1,5,1,68132,0.39
59,2,2,#NULL!,2,2,6,2,1,4,2,82070,0.38
49,2,2,#NULL!,1,2,3,1,2,4,1,57785,2.38
35,1,1,#NULL!,1,2,6,2,2,2,2,68320,0.96
17,2,1,#NULL!,2,2,7,2,1,4,2,83201,0.08
59,2,2,#NULL!,2,2,7,3,1,1,2,82007,0.25
16,1,1,#NULL!,2,2,7,2,1,2,1,50401,0.46
42,1,1,#NULL!,1,2,7,2,2,4,2,74869,0.24
49,1,1,#NULL!,2,2,7,2,1,3,2,57501,0.49
20,1,1,#NULL!,2,2,6,1,1,2,2,66040,2.35
7,1,1,#NULL!,2,2,7,2,1,3,2,80031,0.28
20,1,1,#NULL!,1,2,7,2,2,4,1,66218,0.37
49,1,1,#NULL!,1,2,7,2,2,3,1,57650,0.96
16,1,1,#NULL!,2,2,7,2,1,5,3,50014,0.30
59,2,2,#NULL!,2,2,2,2,2,2,2,83114,0.27
16,1,1,#NULL!,3,2,7,2,1,1,2,50316,0.28
42,2,2,#NULL!,2,2,6,3,1,1,1,73507,0.57
7,1,1,#NULL!,3,2,6,5,1,5,2,80237,0.46
16,1,1,#NULL!,2,2,7,2,1,1,2,52101,0.28
49,1,1,#NULL!,3,2,7,5,1,5,1,57747,0.89
16,1,1,#NULL!,3,2,7,2,1,4,2,51351,0.23
49,1,1,#NULL!,1,2,7,2,1,1,1,57029,0.66
21,2,2,#NULL!,1,2,6,2,1,1,2,42266,0.46
42,1,1,#NULL!,2,2,7,2,1,4,2,73020,0.17
49,1,1,#NULL!,1,2,6,1,2,1,1,57785,3.19
21,1,2,#NULL!,2,2,6,2,2,5,2,42431,0.81
49,1,1,#NULL!,2,2,7,2,1,4,2,57645,0.36
42,2,2,#NULL!,3,2,5,2,1,4,1,73931,0.94
49,1,1,#NULL!,2,2,5,2,1,5,1,57501,1.21
35,1,1,#NULL!,2,2,7,2,1,3,1,69343,0.38
59,1,2,#NULL!,2,2,7,2,1,2,2,82401,0.23
20,1,1,#NULL!,2,2,7,2,1,1,2,67522,0.13
7,1,1,#NULL!,1,2,3,4,1,4,2,80247,0.88
42,1,2,#NULL!,3,2,7,2,1,2,2,74106,0.27
35,1,1,#NULL!,3,2,7,2,1,1,2,68123,0.57
20,1,1,#NULL!,2,2,7,2,1,5,2,67203,0.20
49,1,1,#NULL!,2,2,7,2,1,3,2,57785,0.49
16,1,1,#NULL!,3,2,7,2,1,1,2,52501,0.28
49,1,1,#NULL!,2,2,7,2,1,1,2,57348,0.42
59,2,2,#NULL!,3,2,7,2,1,2,1,82501,0.34
49,1,1,#NULL!,3,2,7,2,1,5,1,57732,0.46
59,2,2,#NULL!,3,2,6,2,1,4,2,82513,0.38
7,1,2,#NULL!,2,2,5,2,1,3,1,81212,1.83
42,1,2,#NULL!,2,2,7,2,1,3,2,74804,0.24
49,1,1,#NULL!,3,2,7,2,1,4,2,57105,0.36
7,1,1,#NULL!,1,2,6,2,1,3,2,81050,0.59
49,1,1,#NULL!,1,2,6,2,2,1,1,57005,1.83
17,2,2,#NULL!,2,2,6,2,1,3,2,83709,0.35
59,1,1,#NULL!,3,2,7,2,1,1,2,82520,0.19
42,1,2,#NULL!,1,2,3,2,1,1,2,73080,0.77
49,1,1,#NULL!,3,2,7,2,1,5,2,57702,0.29
16,1,1,#NULL!,2,2,6,2,1,5,1,52761,0.43
49,1,1,#NULL!,1,2,6,5,3,3,2,57380,1.24
16,1,1,#NULL!,3,2,6,2,1,4,2,51632,0.81
42,1,1,#NULL!,2,2,6,3,1,4,2,73110,0.64
21,2,2,#NULL!,2,2,5,2,3,4,2,42164,0.57
17,1,2,#NULL!,2,2,7,1,1,5,1,83642,0.25
21,2,2,#NULL!,2,2,7,2,1,1,1,42256,0.75
20,1,2,#NULL!,1,2,7,3,1,1,1,66423,0.13
21,2,2,#NULL!,3,2,7,2,1,2,2,42129,0.25
35,2,2,#NULL!,3,2,7,2,1,4,1,69339,0.41
7,1,2,#NULL!,2,2,7,2,1,1,2,80020,0.11
7,1,1,#NULL!,1,2,7,2,1,3,2,80128,0.28
17,2,2,#NULL!,2,2,7,2,1,4,2,83704,0.08
7,1,1,#NULL!,2,2,7,2,2,3,1,81416,0.34
20,1,1,#NULL!,3,2,7,2,1,3,2,66801,0.24
16,1,1,#NULL!,2,2,5,2,2,5,1,52601,1.44
35,1,1,#NULL!,2,2,7,2,1,3,1,68333,0.38
49,2,2,#NULL!,3,2,7,2,1,5,2,57529,0.29
7,2,2,#NULL!,3,2,7,2,1,3,2,80010,0.28
7,1,2,#NULL!,2,2,7,3,1,3,2,80232,0.28
59,2,2,#NULL!,3,2,6,2,1,4,2,82414,0.38
42,2,2,#NULL!,2,2,6,2,3,2,2,74070,0.20
16,1,1,#NULL!,2,2,7,2,1,5,2,50588,0.26
35,1,1,#NULL!,3,2,7,2,1,4,1,68862,0.41
49,1,1,#NULL!,2,2,7,2,1,5,2,57702,0.29
35,1,1,#NULL!,3,2,4,2,1,4,2,69361,0.75
42,1,1,#NULL!,2,2,7,3,1,4,2,74106,0.26
7,2,1,#NULL!,3,2,7,2,1,2,2,81507,0.15
59,1,1,#NULL!,1,2,7,1,1,1,1,82301,0.70
21,2,2,#NULL!,1,2,7,2,2,2,1,42345,0.40
49,1,1,#NULL!,2,2,7,5,1,5,2,57237,0.57
17,2,2,#NULL!,3,2,7,2,1,2,2,83704,0.16
35,1,1,#NULL!,2,2,5,2,2,5,2,69152,2.05
35,1,1,#NULL!,3,2,7,2,1,4,2,69140,0.33
49,2,2,#NULL!,2,2,2,2,2,2,2,57701,2.36
49,1,1,#NULL!,1,2,7,2,1,1,2,57103,0.42
35,1,1,#NULL!,1,2,6,2,2,1,2,69337,0.84
49,1,1,#NULL!,2,2,7,2,2,1,1,57623,0.82
59,1,2,#NULL!,2,2,7,2,1,5,2,82009,0.19
21,2,2,#NULL!,2,2,6,2,1,5,2,42054,0.26
17,2,2,#NULL!,2,2,7,2,1,4,1,83651,0.10
17,2,2,#NULL!,3,2,6,2,1,3,2,83642,0.35
49,1,1,#NULL!,2,2,7,2,2,3,2,57533,0.74
7,2,2,#NULL!,3,2,7,3,1,4,2,80228,0.19
49,1,1,#NULL!,1,2,5,2,1,3,2,57438,1.30
16,1,1,#NULL!,1,2,6,3,1,2,2,50703,1.80
16,1,1,#NULL!,1,2,6,5,3,1,1,50268,0.39
16,1,1,#NULL!,2,2,7,2,2,1,2,51601,0.33
35,1,1,#NULL!,2,2,7,2,2,5,2,69339,0.46
21,2,2,#NULL!,1,2,6,2,4,3,1,42202,0.51
35,1,1,#NULL!,2,2,6,2,1,3,2,69023,0.93
21,2,2,#NULL!,2,2,7,2,1,5,2,42141,0.19
42,2,2,#NULL!,2,2,7,2,2,3,2,73052,0.28
59,2,2,#NULL!,2,2,6,2,1,3,2,82941,0.54
59,2,2,#NULL!,2,2,5,5,1,3,2,82070,0.70
16,1,1,#NULL!,2,2,7,2,1,4,2,52411,0.23
49,2,2,#NULL!,3,2,7,2,1,3,2,57703,0.49
35,1,1,#NULL!,2,2,7,2,2,2,1,68464,0.40
35,2,2,#NULL!,2,2,7,2,1,5,1,68730,0.39
49,1,1,#NULL!,3,2,3,2,1,4,2,57234,0.88
7,2,2,#NULL!,3,2,7,5,1,5,2,80517,0.21
35,1,1,#NULL!,1,2,6,2,1,1,2,68957,1.90
7,2,2,#NULL!,3,2,7,2,1,3,1,80110,0.37
17,2,2,#NULL!,3,2,7,2,1,3,2,83227,0.10
16,1,1,#NULL!,3,2,6,2,1,3,2,52241,0.90
35,1,1,#NULL!,3,2,7,2,1,3,1,68133,0.38
16,1,1,#NULL!,2,2,7,2,1,4,2,51555,0.23
49,1,2,#NULL!,1,2,3,2,4,1,2,57037,1.00
21,2,2,#NULL!,2,2,6,2,1,3,1,42024,0.47
42,2,2,#NULL!,1,2,7,2,1,1,2,74434,0.16
59,2,1,#NULL!,1,2,6,2,2,2,2,82636,0.28
16,1,1,#NULL!,2,2,7,2,1,4,1,51566,0.35
16,1,1,#NULL!,2,2,7,2,1,5,2,50677,0.26
20,1,1,#NULL!,3,2,5,1,1,5,2,66062,3.10
35,1,1,#NULL!,2,2,7,2,1,5,1,68117,0.39
16,1,1,#NULL!,3,2,6,2,1,2,1,50023,1.09
21,1,1,#NULL!,3,2,1,4,1,3,1,42234,0.33
35,1,1,#NULL!,1,2,7,2,1,1,2,69361,0.57
21,1,1,#NULL!,1,2,2,2,2,3,1,42085,0.77
16,1,1,#NULL!,2,2,7,2,1,5,2,50638,0.26
35,1,1,#NULL!,3,2,4,2,4,3,2,69351,0.75
35,1,1,#NULL!,2,2,6,2,1,3,1,68333,1.28
49,1,1,#NULL!,2,2,7,2,1,2,1,57278,0.71
7,2,2,#NULL!,3,2,7,2,1,5,1,80301,0.34
7,1,1,#NULL!,2,2,6,2,1,4,2,80504,0.40
16,2,2,#NULL!,3,2,6,3,3,1,2,50266,0.56
35,1,1,#NULL!,3,2,5,2,1,4,2,69211,0.71
16,1,1,#NULL!,2,2,6,2,1,5,1,50036,0.43
59,1,1,#NULL!,1,2,7,2,1,1,1,82007,0.28
49,1,1,#NULL!,1,2,6,2,2,5,2,57369,1.04
42,2,2,#NULL!,3,2,7,5,1,4,2,74833,0.37
7,2,2,#NULL!,3,2,6,2,1,4,2,80214,0.40
7,1,1,#NULL!,1,2,7,2,1,3,2,81055,0.28
20,1,1,#NULL!,2,2,7,2,1,5,2,66441,0.20
42,1,1,#NULL!,1,2,7,1,2,1,2,74901,1.42
21,2,2,#NULL!,1,2,5,2,2,2,1,42086,1.43
42,2,2,#NULL!,2,2,7,3,2,1,2,74368,0.59
21,1,2,#NULL!,2,2,5,2,1,3,2,42303,0.37
21,2,2,#NULL!,1,2,6,2,2,5,2,42171,0.81
59,2,2,#NULL!,3,2,4,2,1,2,2,82604,0.38
59,2,2,#NULL!,3,2,4,2,1,3,2,82643,0.46
16,1,1,#NULL!,3,2,5,2,1,5,2,50310,1.84
20,1,1,#NULL!,2,2,6,2,1,3,2,67135,0.64
