Do you live in the Midwest or the South?,"Do you live in the Midwest, the Great Plains, or the West?","Do you live in the Midwest, Appalachia, or the South?",What is your party affiliation/registration?,What is your age range?,"For statistical purposes only, can you please tell me your ethnicity?",What is the highest level of education you have attained?,Can you please tell me your gender?,ZIP,ZIP3,STATE,weights
#NULL!,3,#NULL!,4,2,2,1,2,80521,805,1,0.56
#NULL!,3,#NULL!,4,4,2,1,2,81003,810,1,0.53
#NULL!,3,#NULL!,4,4,2,1,2,80013,800,1,0.53
#NULL!,3,#NULL!,4,4,2,1,2,80229,802,1,0.53
#NULL!,3,#NULL!,4,4,2,1,2,80237,802,1,0.53
#NULL!,2,#NULL!,4,4,2,1,2,80138,801,1,0.53
#NULL!,3,#NULL!,3,1,2,4,2,80921,809,1,0.55
#NULL!,3,#NULL!,3,1,2,4,2,81212,812,1,0.55
#NULL!,3,#NULL!,3,6,2,1,1,80237,802,1,0.56
#NULL!,2,#NULL!,3,6,2,1,1,64127,641,1,0.56
#NULL!,1,#NULL!,2,3,4,3,2,80031,800,1,0.51
#NULL!,1,#NULL!,4,2,2,1,1,80916,809,1,0.54
#NULL!,3,#NULL!,3,4,2,4,2,80123,801,1,0.57
#NULL!,3,#NULL!,2,1,3,3,2,80205,802,1,0.56
#NULL!,3,#NULL!,2,4,2,5,2,80305,803,1,0.54
#NULL!,1,#NULL!,2,3,2,3,2,80219,802,1,0.55
#NULL!,3,#NULL!,2,4,2,4,2,80210,802,1,0.54
#NULL!,3,#NULL!,2,4,2,4,2,80231,802,1,0.54
#NULL!,3,#NULL!,2,4,2,4,2,80236,802,1,0.54
#NULL!,3,#NULL!,2,4,2,4,2,80905,809,1,0.54
#NULL!,1,#NULL!,2,4,2,4,2,80017,800,1,0.54
#NULL!,3,#NULL!,2,4,2,4,2,80017,800,1,0.54
#NULL!,3,#NULL!,2,4,2,4,2,81212,812,1,0.54
#NULL!,3,#NULL!,2,4,2,4,2,81007,810,1,0.54
#NULL!,3,#NULL!,2,4,2,4,2,80503,805,1,0.54
#NULL!,3,#NULL!,2,4,4,4,2,80923,809,1,0.54
#NULL!,3,#NULL!,2,5,2,3,2,80915,809,1,0.52
#NULL!,3,#NULL!,2,4,2,2,2,80002,800,1,0.56
#NULL!,3,#NULL!,4,4,2,3,2,81226,812,1,0.55
#NULL!,3,#NULL!,4,4,2,3,2,81212,812,1,0.54
#NULL!,1,#NULL!,4,4,2,3,2,80102,801,1,0.54
#NULL!,3,#NULL!,4,4,2,3,2,80302,803,1,0.54
#NULL!,3,#NULL!,4,4,2,3,2,80817,808,1,0.54
#NULL!,1,#NULL!,4,4,2,3,2,81503,815,1,0.54
#NULL!,3,#NULL!,4,4,2,3,2,81082,810,1,0.54
#NULL!,1,#NULL!,4,4,2,3,2,80214,802,1,0.54
#NULL!,3,#NULL!,4,3,3,2,1,80401,804,1,0.56
#NULL!,3,#NULL!,2,3,2,3,2,80229,802,1,0.56
#NULL!,3,#NULL!,3,6,2,1,2,80233,802,1,0.55
#NULL!,3,#NULL!,3,6,2,1,2,81301,813,1,0.55
#NULL!,3,#NULL!,3,6,2,1,2,81025,810,1,0.55
#NULL!,3,#NULL!,3,6,2,1,2,80127,801,1,0.55
#NULL!,3,#NULL!,3,6,2,1,2,81212,812,1,0.55
#NULL!,1,#NULL!,4,4,4,1,2,80021,800,1,0.55
#NULL!,1,#NULL!,4,3,2,1,2,81004,810,1,0.59
#NULL!,1,#NULL!,4,3,2,1,2,80123,801,1,0.55
#NULL!,1,#NULL!,4,3,2,1,2,80216,802,1,0.55
#NULL!,3,#NULL!,4,7,2,5,2,80910,809,1,0.54
#NULL!,3,#NULL!,2,1,2,3,2,80219,802,1,0.57
#NULL!,3,#NULL!,2,1,2,3,2,80543,805,1,0.57
#NULL!,3,#NULL!,4,3,2,1,2,81082,810,1,0.59
#NULL!,1,#NULL!,4,3,2,1,2,80260,802,1,0.59
#NULL!,3,#NULL!,3,4,2,4,2,80817,808,1,0.57
#NULL!,3,#NULL!,2,4,2,4,2,81401,814,1,0.54
#NULL!,3,#NULL!,2,1,2,3,2,80601,806,1,0.58
#NULL!,3,#NULL!,2,1,2,3,2,80206,802,1,0.58
#NULL!,3,#NULL!,4,1,2,1,2,81212,812,1,0.61
#NULL!,3,#NULL!,4,3,2,3,2,81143,811,1,0.57
#NULL!,1,#NULL!,2,1,5,3,2,80523,805,1,0.57
#NULL!,1,#NULL!,3,3,2,4,2,80634,806,1,0.58
#NULL!,1,#NULL!,3,3,2,4,2,80231,802,1,0.58
#NULL!,3,#NULL!,3,3,2,4,2,81505,815,1,0.58
#NULL!,3,#NULL!,3,3,2,4,2,81620,816,1,0.58
#NULL!,3,#NULL!,3,3,2,4,2,80015,800,1,0.58
#NULL!,3,#NULL!,3,3,2,4,2,80915,809,1,0.58
#NULL!,1,#NULL!,3,3,2,4,2,80521,805,1,0.58
#NULL!,3,#NULL!,3,3,2,4,2,81230,812,1,0.58
#NULL!,2,#NULL!,3,3,2,4,2,80014,800,1,0.58
#NULL!,3,#NULL!,3,3,2,4,2,80401,804,1,0.58
#NULL!,3,#NULL!,3,3,2,4,2,80516,805,1,0.58
#NULL!,3,#NULL!,3,3,2,4,2,80634,806,1,0.58
#NULL!,1,#NULL!,4,2,2,1,2,80229,802,1,0.58
#NULL!,2,#NULL!,4,2,2,1,2,80911,809,1,0.58
#NULL!,1,#NULL!,4,2,2,1,2,81520,815,1,0.58
#NULL!,3,#NULL!,3,6,2,3,2,80550,805,1,0.57
#NULL!,3,#NULL!,3,3,2,2,2,80113,801,1,0.60
#NULL!,3,#NULL!,4,1,2,3,1,80228,802,1,0.59
#NULL!,3,#NULL!,2,4,1,1,1,81416,814,1,0.60
#NULL!,1,#NULL!,2,4,1,1,1,80031,800,1,0.60
#NULL!,3,#NULL!,4,5,2,2,1,80113,801,1,0.59
#NULL!,3,#NULL!,2,2,3,3,2,80012,800,1,0.60
#NULL!,1,#NULL!,2,2,3,3,2,80015,800,1,0.60
#NULL!,3,#NULL!,3,7,2,1,2,81652,816,1,0.58
#NULL!,3,#NULL!,4,2,2,1,2,80951,809,1,0.59
#NULL!,3,#NULL!,3,3,2,1,1,80134,801,1,0.59
#NULL!,3,#NULL!,3,3,2,1,1,80013,800,1,0.59
#NULL!,3,#NULL!,3,3,2,1,1,81625,816,1,0.59
#NULL!,1,#NULL!,3,3,2,1,1,80911,809,1,0.59
#NULL!,1,#NULL!,3,3,2,1,1,80014,800,1,0.59
#NULL!,1,#NULL!,3,3,2,1,1,80817,808,1,0.59
#NULL!,3,#NULL!,3,3,2,1,1,80013,800,1,0.59
#NULL!,3,#NULL!,2,5,2,3,2,80022,800,1,0.59
#NULL!,1,#NULL!,2,5,2,3,2,80228,802,1,0.59
#NULL!,3,#NULL!,2,5,2,3,2,81226,812,1,0.59
#NULL!,3,#NULL!,2,5,2,3,2,80215,802,1,0.59
#NULL!,3,#NULL!,2,5,2,3,2,80917,809,1,0.59
#NULL!,1,#NULL!,2,5,2,3,2,80938,809,1,0.59
#NULL!,3,#NULL!,2,5,2,3,2,80231,802,1,0.59
#NULL!,3,#NULL!,2,6,2,3,2,80501,805,1,0.58
#NULL!,3,#NULL!,2,6,2,3,2,80524,805,1,0.58
#NULL!,3,#NULL!,2,6,2,3,2,80831,808,1,0.58
#NULL!,3,#NULL!,2,6,2,3,2,80228,802,1,0.58
#NULL!,3,#NULL!,2,6,2,3,2,80634,806,1,0.58
#NULL!,3,#NULL!,2,6,2,3,2,80246,802,1,0.58
#NULL!,3,#NULL!,2,6,2,3,2,81007,810,1,0.58
#NULL!,3,#NULL!,2,6,2,3,2,80007,800,1,0.58
#NULL!,3,#NULL!,2,6,2,3,2,80440,804,1,0.58
#NULL!,3,#NULL!,2,2,2,3,2,80218,802,1,0.60
#NULL!,3,#NULL!,2,2,2,3,2,80219,802,1,0.60
#NULL!,1,#NULL!,2,2,2,3,2,80403,804,1,0.60
#NULL!,3,#NULL!,2,2,2,3,2,80126,801,1,0.60
#NULL!,3,#NULL!,2,3,3,4,1,81230,812,1,0.60
#NULL!,1,#NULL!,3,2,1,3,2,80022,800,1,0.61
#NULL!,2,#NULL!,3,2,1,3,2,80911,809,1,0.61
#NULL!,1,#NULL!,4,1,2,1,2,80201,802,1,0.60
#NULL!,2,#NULL!,4,1,2,1,2,80828,808,1,0.60
#NULL!,3,#NULL!,4,1,2,1,2,81501,815,1,0.60
#NULL!,3,#NULL!,4,1,2,1,2,80916,809,1,0.60
#NULL!,3,#NULL!,4,1,2,1,2,80211,802,1,0.60
#NULL!,3,#NULL!,4,1,2,1,2,80014,800,1,0.60
#NULL!,3,#NULL!,3,4,2,5,2,80007,800,1,0.59
#NULL!,2,#NULL!,4,3,2,1,1,80102,801,1,0.62
#NULL!,1,#NULL!,2,2,1,1,2,80525,805,1,0.62
#NULL!,1,#NULL!,2,3,2,1,1,80015,800,1,0.57
#NULL!,3,#NULL!,2,3,2,1,1,81120,811,1,0.57
#NULL!,3,#NULL!,4,2,2,3,2,80237,802,1,0.60
#NULL!,3,#NULL!,4,5,2,1,2,81635,816,1,0.63
#NULL!,3,#NULL!,4,6,2,1,2,80221,802,1,0.62
#NULL!,1,#NULL!,4,6,2,1,2,80907,809,1,0.62
#NULL!,3,#NULL!,4,6,2,1,2,80919,809,1,0.62
#NULL!,3,#NULL!,4,6,2,1,2,80110,801,1,0.62
#NULL!,1,#NULL!,4,1,2,1,2,80909,809,1,0.61
#NULL!,3,#NULL!,4,1,2,1,2,80309,803,1,0.61
#NULL!,3,#NULL!,4,1,2,1,2,80501,805,1,0.61
#NULL!,1,#NULL!,4,1,2,1,2,80829,808,1,0.61
#NULL!,3,#NULL!,3,3,4,2,2,80121,801,1,0.63
#NULL!,3,#NULL!,3,3,4,2,2,80121,801,1,0.63
#NULL!,1,#NULL!,3,2,2,4,2,80925,809,1,0.62
#NULL!,1,#NULL!,2,5,2,3,2,80601,806,1,0.58
#NULL!,3,#NULL!,2,4,3,4,1,80236,802,1,0.61
#NULL!,3,#NULL!,3,6,2,3,2,80206,802,1,0.61
#NULL!,3,#NULL!,4,3,2,1,2,80260,802,1,0.61
#NULL!,1,#NULL!,4,3,2,1,2,80918,809,1,0.61
#NULL!,3,#NULL!,4,3,2,1,2,80916,809,1,0.61
#NULL!,1,#NULL!,3,1,2,1,1,80302,803,1,0.62
#NULL!,1,#NULL!,3,5,2,1,2,80504,805,1,0.62
#NULL!,3,#NULL!,3,5,2,1,2,81520,815,1,0.62
#NULL!,1,#NULL!,2,2,3,4,1,80012,800,1,0.58
#NULL!,3,#NULL!,3,5,2,3,2,80020,800,1,0.61
#NULL!,1,#NULL!,4,1,2,3,2,80016,800,1,0.62
#NULL!,3,#NULL!,2,4,1,1,2,81132,811,1,0.63
#NULL!,3,#NULL!,2,3,5,1,1,80010,800,1,0.63
#NULL!,3,#NULL!,2,3,5,1,1,80214,802,1,0.63
#NULL!,1,#NULL!,4,6,2,3,1,80212,802,1,0.60
#NULL!,3,#NULL!,4,6,2,3,1,81226,812,1,0.60
#NULL!,3,#NULL!,3,2,2,4,2,80128,801,1,0.63
#NULL!,2,#NULL!,3,3,2,3,2,80136,801,1,0.66
#NULL!,3,#NULL!,3,6,2,4,2,81301,813,1,0.64
#NULL!,1,#NULL!,3,6,2,4,2,80634,806,1,0.64
#NULL!,3,#NULL!,4,3,2,1,2,81240,812,1,0.62
#NULL!,3,#NULL!,4,3,2,1,2,80229,802,1,0.62
#NULL!,1,#NULL!,2,1,2,1,1,80010,800,1,0.59
#NULL!,3,#NULL!,2,5,2,2,2,80201,802,1,0.63
#NULL!,1,#NULL!,2,4,4,4,2,80134,801,1,0.62
#NULL!,3,#NULL!,2,4,4,4,2,80903,809,1,0.62
#NULL!,3,#NULL!,4,4,2,1,2,80203,802,1,0.61
#NULL!,3,#NULL!,2,4,3,3,1,80260,802,1,0.60
#NULL!,2,#NULL!,4,5,2,1,2,80643,806,1,0.63
#NULL!,3,#NULL!,3,3,2,3,1,80122,801,1,0.63
#NULL!,1,#NULL!,3,3,2,3,1,80019,800,1,0.63
#NULL!,2,#NULL!,3,3,2,3,1,80758,807,1,0.63
#NULL!,3,#NULL!,3,3,2,3,1,80211,802,1,0.63
#NULL!,3,#NULL!,2,3,2,3,2,80111,801,1,0.63
#NULL!,3,#NULL!,2,3,2,3,2,80222,802,1,0.63
#NULL!,3,#NULL!,2,3,2,3,2,80238,802,1,0.63
#NULL!,3,#NULL!,2,3,2,3,2,80206,802,1,0.63
#NULL!,1,#NULL!,2,3,2,3,2,80920,809,1,0.63
#NULL!,2,#NULL!,2,3,2,3,2,80503,805,1,0.63
#NULL!,3,#NULL!,2,6,2,4,2,80013,800,1,0.61
#NULL!,3,#NULL!,2,4,2,4,1,80224,802,1,0.62
#NULL!,3,#NULL!,2,4,2,4,1,80224,802,1,0.62
#NULL!,3,#NULL!,2,2,2,4,2,80004,800,1,0.63
#NULL!,1,#NULL!,4,3,2,3,2,80226,802,1,0.63
#NULL!,1,#NULL!,4,3,2,3,2,81212,812,1,0.63
#NULL!,3,#NULL!,3,4,2,5,2,80129,801,1,0.66
#NULL!,3,#NULL!,3,1,2,3,2,81007,810,1,0.69
#NULL!,3,#NULL!,2,3,2,3,1,80233,802,1,0.60
#NULL!,1,#NULL!,4,3,2,1,2,80524,805,1,0.67
#NULL!,3,#NULL!,4,3,2,1,2,80603,806,1,0.67
#NULL!,1,#NULL!,4,4,2,3,2,80229,802,1,0.64
#NULL!,3,#NULL!,4,4,2,3,2,80221,802,1,0.64
#NULL!,3,#NULL!,2,1,2,4,2,80210,802,1,0.62
#NULL!,3,#NULL!,2,4,2,5,2,80919,809,1,0.64
#NULL!,3,#NULL!,2,2,2,2,2,80113,801,1,0.63
#NULL!,1,#NULL!,2,1,2,3,2,80018,800,1,0.65
#NULL!,3,#NULL!,2,1,2,3,2,80906,809,1,0.65
#NULL!,1,#NULL!,2,1,2,3,2,80233,802,1,0.65
#NULL!,1,#NULL!,2,1,2,3,2,80111,801,1,0.65
#NULL!,3,#NULL!,3,4,1,1,2,81054,810,1,0.68
#NULL!,3,#NULL!,3,4,2,4,2,80863,808,1,0.64
#NULL!,3,#NULL!,3,4,2,4,2,80817,808,1,0.64
#NULL!,3,#NULL!,3,4,2,4,2,80136,801,1,0.64
#NULL!,2,#NULL!,3,4,2,4,2,80908,809,1,0.64
#NULL!,3,#NULL!,3,4,2,4,2,80911,809,1,0.64
#NULL!,1,#NULL!,3,4,2,4,2,80817,808,1,0.64
#NULL!,3,#NULL!,3,4,2,4,2,80136,801,1,0.64
#NULL!,3,#NULL!,3,7,2,2,2,81321,813,1,0.64
#NULL!,1,#NULL!,3,1,2,1,1,80907,809,1,0.67
#NULL!,1,#NULL!,3,1,2,3,1,82655,826,1,0.66
#NULL!,3,#NULL!,3,3,2,2,2,81020,810,1,0.71
#NULL!,2,#NULL!,2,3,2,3,3,80903,809,1,0.65
#NULL!,1,#NULL!,4,2,3,1,2,80634,806,1,0.67
#NULL!,3,#NULL!,3,3,2,3,1,80916,809,1,0.67
#NULL!,1,#NULL!,3,3,2,3,1,80107,801,1,0.67
#NULL!,3,#NULL!,3,6,2,1,2,81007,810,1,0.65
#NULL!,3,#NULL!,4,7,2,1,2,80239,802,1,0.67
#NULL!,3,#NULL!,2,4,2,4,2,80304,803,1,0.62
#NULL!,1,#NULL!,2,1,2,1,1,81001,810,1,0.64
#NULL!,1,#NULL!,2,1,3,2,2,80909,809,1,0.69
#NULL!,1,#NULL!,4,4,2,3,2,80020,800,1,0.69
#NULL!,3,#NULL!,4,4,2,3,2,80909,809,1,0.69
#NULL!,3,#NULL!,4,4,2,3,2,80631,806,1,0.69
#NULL!,1,#NULL!,4,4,2,3,2,80020,800,1,0.69
#NULL!,3,#NULL!,4,4,2,3,2,80863,808,1,0.69
#NULL!,1,#NULL!,2,2,3,3,2,80247,802,1,0.68
#NULL!,3,#NULL!,3,6,3,2,1,80536,805,1,0.67
#NULL!,3,#NULL!,3,3,4,4,2,80920,809,1,0.68
#NULL!,2,#NULL!,4,1,3,1,2,80249,802,1,0.69
#NULL!,1,#NULL!,3,2,1,1,2,80910,809,1,0.70
#NULL!,1,#NULL!,3,2,1,1,2,80111,801,1,0.70
#NULL!,3,#NULL!,2,5,4,3,2,80516,805,1,0.67
#NULL!,3,#NULL!,2,3,2,4,2,80524,805,1,0.67
#NULL!,3,#NULL!,2,7,2,1,1,80127,801,1,0.66
#NULL!,3,#NULL!,2,7,2,1,1,80123,801,1,0.66
#NULL!,3,#NULL!,2,7,2,1,1,80470,804,1,0.66
#NULL!,1,#NULL!,3,5,2,2,2,81057,810,1,0.68
#NULL!,3,#NULL!,4,1,5,1,2,80631,806,1,0.70
#NULL!,1,#NULL!,3,7,2,5,2,80102,801,1,0.66
#NULL!,3,#NULL!,3,7,2,5,2,80808,808,1,0.66
#NULL!,3,#NULL!,3,7,2,5,2,80132,801,1,0.66
#NULL!,3,#NULL!,3,7,2,5,2,80302,803,1,0.66
#NULL!,3,#NULL!,3,7,2,5,2,80504,805,1,0.66
#NULL!,3,#NULL!,3,7,2,5,2,80134,801,1,0.66
#NULL!,3,#NULL!,3,7,2,5,2,80134,801,1,0.66
#NULL!,3,#NULL!,3,7,2,5,2,81321,813,1,0.66
#NULL!,2,#NULL!,3,7,2,5,2,80728,807,1,0.66
#NULL!,1,#NULL!,4,2,3,1,2,80112,801,1,0.73
#NULL!,3,#NULL!,2,1,2,1,3,80909,809,1,0.66
#NULL!,2,#NULL!,4,4,1,3,1,80120,801,1,0.69
#NULL!,1,#NULL!,4,1,2,1,2,81004,810,1,0.69
#NULL!,3,#NULL!,4,1,2,1,2,80126,801,1,0.69
#NULL!,3,#NULL!,4,4,2,4,2,80924,809,1,0.71
#NULL!,1,#NULL!,2,5,3,3,2,80206,802,1,0.66
#NULL!,3,#NULL!,3,3,2,5,1,80019,800,1,0.68
#NULL!,1,#NULL!,3,3,2,5,1,80111,801,1,0.68
#NULL!,2,#NULL!,3,5,5,3,2,81091,810,1,0.70
#NULL!,3,#NULL!,2,1,2,4,2,80014,800,1,0.70
#NULL!,3,#NULL!,2,1,2,4,2,80911,809,1,0.70
#NULL!,1,#NULL!,2,3,2,4,1,80020,800,1,0.69
#NULL!,1,#NULL!,2,3,2,4,1,81008,810,1,0.69
#NULL!,3,#NULL!,3,5,1,1,1,80634,806,1,0.76
#NULL!,3,#NULL!,4,2,2,3,2,80909,809,1,0.70
#NULL!,3,#NULL!,4,6,2,3,1,80904,809,1,0.68
#NULL!,3,#NULL!,3,6,2,4,2,80634,806,1,0.73
#NULL!,3,#NULL!,3,6,2,4,2,80003,800,1,0.73
#NULL!,1,#NULL!,2,1,5,3,2,80247,802,1,0.73
#NULL!,3,#NULL!,4,3,2,1,1,81007,810,1,0.74
#NULL!,3,#NULL!,3,4,2,1,1,80106,801,1,0.70
#NULL!,3,#NULL!,3,4,2,1,1,80260,802,1,0.70
#NULL!,3,#NULL!,3,4,2,1,1,80138,801,1,0.70
#NULL!,1,#NULL!,3,4,2,1,1,80102,801,1,0.70
#NULL!,2,#NULL!,3,4,2,1,1,81323,813,1,0.70
#NULL!,3,#NULL!,3,4,2,1,1,80223,802,1,0.70
#NULL!,3,#NULL!,3,4,2,1,1,81401,814,1,0.70
#NULL!,1,#NULL!,2,3,2,3,1,80247,802,1,0.70
#NULL!,1,#NULL!,2,3,2,3,1,80001,800,1,0.70
#NULL!,3,#NULL!,3,5,2,5,2,80601,806,1,0.70
#NULL!,1,#NULL!,2,3,3,3,2,80011,800,1,0.72
#NULL!,1,#NULL!,4,2,2,3,2,57224,572,1,0.71
#NULL!,3,#NULL!,4,2,2,3,2,80446,804,1,0.71
#NULL!,3,#NULL!,2,2,2,4,2,80012,800,1,0.68
#NULL!,1,#NULL!,2,2,2,4,2,80021,800,1,0.68
#NULL!,3,#NULL!,4,4,2,1,1,80120,801,1,0.71
#NULL!,3,#NULL!,4,4,2,1,1,80013,800,1,0.71
#NULL!,3,#NULL!,2,5,2,4,2,80130,801,1,0.71
#NULL!,3,#NULL!,2,5,2,4,2,80128,801,1,0.71
#NULL!,3,#NULL!,2,5,2,4,2,80817,808,1,0.71
#NULL!,3,#NULL!,2,5,2,4,2,80474,804,1,0.71
#NULL!,3,#NULL!,2,5,2,4,2,80129,801,1,0.71
#NULL!,3,#NULL!,2,5,2,4,2,80918,809,1,0.71
#NULL!,3,#NULL!,2,5,2,4,2,80108,801,1,0.71
#NULL!,3,#NULL!,2,6,2,4,2,80017,800,1,0.70
#NULL!,3,#NULL!,2,6,2,4,2,80911,809,1,0.70
#NULL!,2,#NULL!,2,6,2,4,2,80301,803,1,0.70
#NULL!,3,#NULL!,2,6,2,4,2,80918,809,1,0.70
#NULL!,3,#NULL!,2,6,2,4,2,80906,809,1,0.70
#NULL!,3,#NULL!,2,6,2,4,2,80516,805,1,0.70
#NULL!,3,#NULL!,2,6,2,4,2,80130,801,1,0.70
#NULL!,3,#NULL!,2,6,2,4,2,80107,801,1,0.70
#NULL!,3,#NULL!,2,6,2,4,2,80302,803,1,0.70
#NULL!,3,#NULL!,2,6,2,4,2,80521,805,1,0.70
#NULL!,3,#NULL!,2,4,2,4,1,80228,802,1,0.71
#NULL!,3,#NULL!,2,4,2,4,1,81524,815,1,0.71
#NULL!,3,#NULL!,2,4,2,4,1,80906,809,1,0.71
#NULL!,3,#NULL!,2,4,2,4,1,80907,809,1,0.71
#NULL!,3,#NULL!,2,4,2,4,1,80909,809,1,0.71
#NULL!,1,#NULL!,2,4,2,4,1,80918,809,1,0.71
#NULL!,3,#NULL!,2,4,2,4,1,80027,800,1,0.71
#NULL!,3,#NULL!,2,4,2,4,1,80014,800,1,0.71
#NULL!,3,#NULL!,4,1,2,3,2,80210,802,1,0.72
#NULL!,3,#NULL!,4,1,2,3,2,80918,809,1,0.72
#NULL!,1,#NULL!,2,5,2,2,2,80621,806,1,0.72
#NULL!,3,#NULL!,2,6,2,2,2,81418,814,1,0.71
#NULL!,3,#NULL!,2,6,2,2,2,80526,805,1,0.71
#NULL!,3,#NULL!,2,6,2,2,2,80305,803,1,0.71
#NULL!,1,#NULL!,2,6,2,2,2,81069,810,1,0.71
#NULL!,3,#NULL!,4,5,2,4,1,80461,804,1,0.71
#NULL!,2,#NULL!,4,5,2,4,1,80917,809,1,0.71
#NULL!,3,#NULL!,2,2,2,4,2,80239,802,1,0.72
#NULL!,3,#NULL!,2,2,2,4,2,80228,802,1,0.72
#NULL!,3,#NULL!,2,2,2,4,2,80204,802,1,0.72
#NULL!,3,#NULL!,2,2,2,4,2,80224,802,1,0.72
#NULL!,3,#NULL!,2,2,2,4,2,80216,802,1,0.72
#NULL!,3,#NULL!,2,2,2,4,2,80233,802,1,0.72
#NULL!,3,#NULL!,2,2,2,4,2,80120,801,1,0.72
#NULL!,3,#NULL!,2,2,2,4,2,80304,803,1,0.72
#NULL!,3,#NULL!,2,2,2,4,2,80236,802,1,0.72
#NULL!,1,#NULL!,2,2,2,4,2,80021,800,1,0.72
#NULL!,3,#NULL!,2,2,2,4,2,80206,802,1,0.72
#NULL!,2,#NULL!,2,2,2,2,2,80911,809,1,0.74
#NULL!,1,#NULL!,2,2,2,2,2,80836,808,1,0.74
#NULL!,1,#NULL!,3,1,1,1,2,80524,805,1,0.77
#NULL!,3,#NULL!,3,6,2,2,2,80013,800,1,0.72
#NULL!,1,#NULL!,4,3,3,1,2,80014,800,1,0.77
#NULL!,1,#NULL!,4,4,3,3,2,80910,809,1,0.73
#NULL!,3,#NULL!,4,1,2,3,2,80108,801,1,0.73
#NULL!,3,#NULL!,4,1,2,3,2,80603,806,1,0.73
#NULL!,1,#NULL!,4,1,2,3,2,80911,809,1,0.73
#NULL!,2,#NULL!,4,1,2,3,2,80260,802,1,0.73
#NULL!,1,#NULL!,4,1,2,3,2,81007,810,1,0.73
#NULL!,2,#NULL!,2,1,2,5,1,10011,100,1,0.68
#NULL!,1,#NULL!,2,1,2,5,1,80538,805,1,0.68
#NULL!,3,#NULL!,2,4,2,3,1,80022,800,1,0.72
#NULL!,3,#NULL!,2,4,2,3,1,80113,801,1,0.72
#NULL!,3,#NULL!,2,4,2,3,1,80021,800,1,0.72
#NULL!,3,#NULL!,2,4,2,3,1,80234,802,1,0.72
#NULL!,3,#NULL!,4,3,2,2,2,80808,808,1,0.73
#NULL!,1,#NULL!,4,3,2,2,2,81321,813,1,0.73
#NULL!,1,#NULL!,4,3,2,2,2,81504,815,1,0.73
#NULL!,3,#NULL!,3,3,5,4,2,80010,800,1,0.76
#NULL!,2,#NULL!,3,1,1,1,2,80831,808,1,0.76
#NULL!,2,#NULL!,2,1,3,3,2,80010,800,1,0.75
#NULL!,3,#NULL!,2,1,3,3,2,80231,802,1,0.75
#NULL!,2,#NULL!,2,1,3,3,2,80011,800,1,0.75
#NULL!,3,#NULL!,4,5,2,1,2,81004,810,1,0.73
#NULL!,1,#NULL!,4,4,5,4,1,80863,808,1,0.73
#NULL!,3,#NULL!,2,7,2,3,2,80634,806,1,0.71
#NULL!,3,#NULL!,2,7,2,3,2,80236,802,1,0.71
#NULL!,3,#NULL!,2,7,2,3,2,81623,816,1,0.71
#NULL!,1,#NULL!,2,7,2,3,2,80120,801,1,0.71
#NULL!,3,#NULL!,2,7,2,3,2,81625,816,1,0.71
#NULL!,1,#NULL!,2,7,2,3,2,81413,814,1,0.71
#NULL!,3,#NULL!,2,7,2,3,2,81423,814,1,0.71
#NULL!,3,#NULL!,2,7,2,3,2,80601,806,1,0.71
#NULL!,3,#NULL!,2,7,2,3,2,80219,802,1,0.71
#NULL!,3,#NULL!,2,7,2,3,2,80221,802,1,0.71
#NULL!,3,#NULL!,2,7,2,3,2,80209,802,1,0.71
#NULL!,3,#NULL!,2,7,2,3,2,80452,804,1,0.71
#NULL!,3,#NULL!,2,7,2,3,2,80228,802,1,0.71
#NULL!,3,#NULL!,2,7,2,3,2,80132,801,1,0.71
#NULL!,1,#NULL!,2,1,2,1,1,80501,805,1,0.74
#NULL!,3,#NULL!,2,1,2,1,1,81301,813,1,0.74
#NULL!,3,#NULL!,2,4,2,5,2,80231,802,1,0.72
#NULL!,3,#NULL!,2,4,2,5,2,80305,803,1,0.72
#NULL!,3,#NULL!,2,4,2,5,2,80501,805,1,0.72
#NULL!,3,#NULL!,2,4,2,5,2,80526,805,1,0.72
#NULL!,3,#NULL!,2,4,2,5,2,80203,802,1,0.72
#NULL!,3,#NULL!,2,4,2,5,2,80237,802,1,0.72
#NULL!,3,#NULL!,2,4,2,5,2,80109,801,1,0.72
#NULL!,3,#NULL!,2,4,2,5,2,80501,805,1,0.72
#NULL!,3,#NULL!,2,4,2,5,2,80401,804,1,0.72
#NULL!,3,#NULL!,2,4,2,5,2,81224,812,1,0.72
#NULL!,2,#NULL!,4,2,2,4,2,80919,809,1,0.72
#NULL!,3,#NULL!,2,1,4,3,2,80303,803,1,0.74
#NULL!,3,#NULL!,4,3,2,3,2,80012,800,1,0.74
#NULL!,3,#NULL!,2,5,3,4,1,80016,800,1,0.74
#NULL!,2,#NULL!,4,7,3,5,1,80538,805,1,0.72
#NULL!,3,#NULL!,4,4,2,3,2,80003,800,1,0.73
#NULL!,3,#NULL!,4,4,2,1,2,80809,808,1,0.73
#NULL!,3,#NULL!,4,2,3,3,1,80123,801,1,0.74
#NULL!,1,#NULL!,2,3,1,1,2,80634,806,1,0.77
#NULL!,1,#NULL!,4,1,3,1,2,80249,802,1,0.80
#NULL!,3,#NULL!,4,7,2,1,2,80906,809,1,0.76
#NULL!,3,#NULL!,4,7,2,1,2,80003,800,1,0.76
#NULL!,3,#NULL!,4,7,2,1,2,80118,801,1,0.76
